"","3373-EN-1","3373-EN-10","3373-EN-11","3373-EN-2","3373-EN-3"
"ENSG00000227232",142.438395821165,117.336874799994,151.007112660799,131.470380658218,128.601719035283
"ENSG00000278267",8.5037848251442,12.786710715384,12.7972129373558,6.76685782799654,2.90079065493118
"ENSG00000233750",6.37783861885815,6.76943508461506,1.27972129373558,6.76685782799654,6.76851152817276
"ENSG00000268903",141.375422718022,185.783385099991,254.664537453381,120.83674692851,152.774974493042
"ENSG00000269981",176.453535121742,169.235877115377,197.07707923528,145.004096314212,148.907253619801
"ENSG00000241860",52.0856820540082,39.8644510538443,38.3916388120675,28.0341252874142,53.1811620070717
"ENSG00000279457",213.657593731748,197.065776907683,264.902307803266,190.438713159331,191.452183225458
"ENSG00000228463",11.6927041345733,19.5561457999991,16.6363768185626,13.5337156559931,6.76851152817276
"ENSG00000237094",141.375422718022,191.80066073076,270.021192978208,103.436255370804,106.362324014143
"ENSG00000225630",254.050571651183,260.247171030757,412.070256582858,105.36964332166,233.030182612805
"ENSG00000237973",1103.36608106246,1059.04051101533,688.490056029744,1497.40896793809,1041.3838451203
"ENSG00000229344",13.8186503408593,7.52159453846118,16.6363768185626,7.73355180342462,16.4378137112767
"ENSG00000248527",13152.1662051887,13733.6794677763,18754.315559695,9459.10054956373,13075.7973422115
"ENSG00000198744",3.18891930942908,6.76943508461506,11.5174916436203,0.966693975428077,12.5700928380351
"ENSG00000229376",7.44081172200118,4.51295672307671,2.55944258747117,2.90008192628423,2.90079065493118
"ENSG00000228327",209.405701319176,271.529562838449,348.084191896079,185.605243282191,206.923066718424
"ENSG00000237491",26.5743275785756,97.0285695461493,69.1049498617215,40.6011469679792,42.5449296056574
"ENSG00000230092",1.06297310314303,8.2737539923073,2.55944258747117,4.83346987714039,1.93386043662079
"ENSG00000177757",5.31486551571513,6.01727563076895,2.55944258747117,2.90008192628423,3.86772087324158
"ENSG00000228794",1042.77661418331,1490.02787806916,1347.54652230357,962.827199526365,1205.76198223306
"ENSG00000225880",40.392977919435,42.1209294153826,39.6713601058031,27.0674313119862,30.9417669859326
"ENSG00000272438",0,16.5475079846146,23.0349832872405,0,0.966930218310395
"ENSG00000230699",11.6927041345733,124.858469338456,206.035128291429,3.86677590171231,18.3716741478975
"ENSG00000223764",28.7002737848617,1714.92355476915,1943.89664518435,16.4337975822773,71.5528361549692
"ENSG00000187634",58.4635206728664,2674.6790178768,3241.53403703223,51.2347806976881,175.981299732492
"ENSG00000188976",4272.08890153182,2873.24911369217,4334.41602188242,2842.08028775855,3153.1594419102
"ENSG00000187961",1062.97310314303,720.568756784581,964.90985547663,667.018843045373,683.619664345449
"ENSG00000187583",197.712997184603,209.100328169221,207.314849585165,112.136501149657,115.064695978937
"ENSG00000187642",59.5264937760094,94.7720911846109,55.0280156306301,46.4013108205477,45.4457202605886
"ENSG00000272512",20.1964889597175,19.5561457999991,25.5944258747117,6.76685782799654,17.4047439295871
"ENSG00000188290",876.952810092996,731.851148592273,737.119465191696,794.622447801879,990.136543549844
"ENSG00000187608",667.54710877382,115.832555892302,126.692408079823,470.779966033474,348.094878591742
"ENSG00000224969",1.06297310314303,23.3169430692297,5.11888517494233,8.70024577885269,5.80158130986237
"ENSG00000188157",32412.1758610371,33385.3495184138,40738.6476647786,20636.0162934632,23440.3223522806
"ENSG00000217801",153.068126852596,55.6597995846128,55.0280156306301,132.437074633647,119.899347070489
"ENSG00000273443",13.8186503408593,0,0,20.3005734839896,13.5370230563455
"ENSG00000237330",31.8891930942908,10.5302323538457,37.1119175183319,16.4337975822773,27.0740461126911
"ENSG00000131591",1179.90014448876,1011.65446542303,1407.69342310914,908.692336902393,936.955381542773
"ENSG00000272141",0,6.76943508461506,6.39860646867792,0.966693975428077,6.76851152817276
"ENSG00000186891",1.06297310314303,2.25647836153836,5.11888517494233,5.80016385256846,5.80158130986237
"ENSG00000078808",10308.7131542811,5380.94873281513,7578.50950150213,6842.25995807993,6349.83074364436
"ENSG00000176022",2511.80544272697,1823.98667557684,2444.26767103496,2166.36119893432,2118.54410831807
"ENSG00000184163",59.5264937760094,54.9076401307666,80.6224415053418,32.8675951645546,44.4787900422782
"ENSG00000260179",8.5037848251442,21.0604647076913,10.2377703498847,6.76685782799654,6.76851152817276
"ENSG00000160087",2362.98920828695,1797.66109469222,2138.41428183216,2057.12477971095,1817.82881042354
"ENSG00000230415",19.1335158565745,6.01727563076895,19.1958194060338,3.86677590171231,11.6031626197247
"ENSG00000162572",95.6675792828723,61.6770752153817,116.454637729938,41.5678409434073,58.0158130986237
"ENSG00000131584",3808.63262856146,1934.55411529222,2359.80606564842,2852.71392148826,2496.61382367744
"ENSG00000169972",556.997906046945,282.811954646141,500.371025850613,401.177999802652,463.159574570679
"ENSG00000127054",3622.61233551143,2137.63716783067,3297.8417739566,2559.80564693355,2530.4563813183
"ENSG00000240731",79.7229827357269,67.6943508461507,84.4616053865485,84.1023758622427,47.3795806972093
"ENSG00000224051",1400.99854994251,646.104970853816,893.245463027437,1101.06443801258,994.004264423086
"ENSG00000169962",24.4483813722896,19.5561457999991,34.5524749308608,25.13404336113,14.5039532746559
"ENSG00000107404",3148.52633150964,2003.00062559221,2780.83437128742,2052.29130983381,2266.48443171957
"ENSG00000162576",16222.0325270657,4256.47034931518,5830.41021425932,12346.6154541674,12652.2819065915
"ENSG00000175756",4427.2829745907,2130.86773274605,3238.97459444476,3375.69536219485,3096.11055902988
"ENSG00000223663",1.06297310314303,0.752159453846118,0,1.93338795085615,7.73544174648316
"ENSG00000221978",10470.2850659588,12674.6389567609,13689.1786790895,10999.0440524207,10515.3661241255
"ENSG00000224870",1041.71364108016,699.50829207689,1021.217592401,729.853951448198,703.925198929967
"ENSG00000242485",1543.43694576367,1163.59067509995,1618.84743657551,1219.96779699023,1211.56356354292
"ENSG00000272455",144.564342027451,187.287704007683,231.629554166141,157.571117994777,189.518322788837
"ENSG00000235098",124.367853067734,312.898332799985,236.748439341083,80.2355999605304,90.8914405211771
"ENSG00000225905",3.18891930942908,7.52159453846118,5.11888517494233,3.86677590171231,0.966930218310395
"ENSG00000205116",43.581897228864,11.2823918076918,10.2377703498847,28.0341252874142,16.4378137112767
"ENSG00000225285",37.2040586100059,18.0518268923068,28.1538684621828,35.7676770908389,17.4047439295871
"ENSG00000179403",9386.05250075291,3093.63183366908,4321.61880894507,6538.71804979551,5941.78619151738
"ENSG00000215915",87.1637944577281,45.8817266846132,67.8252285679859,55.1015565994004,47.3795806972093
"ENSG00000160072",2185.47270006206,2169.98002434605,2696.37276590087,1754.54956540196,1929.02578552924
"ENSG00000197785",2206.73216212492,1744.25777346915,2481.3795885533,1474.20831252782,1710.49955619109
"ENSG00000205090",196.65002408146,80.4810615615347,119.014080317409,114.069889100513,134.403300345145
"ENSG00000160075",4568.65839730872,4211.34078208442,4655.62606661005,4149.05054253731,4165.53538048118
"ENSG00000215014",30.8262199911477,29.3342186999986,24.3147045809761,29.9675132382704,23.2063252394495
"ENSG00000228594",470.89708469236,171.492355476915,259.783422628323,346.076443203252,367.43348295795
"ENSG00000272106",206.216782009747,184.279066192299,217.552619935049,173.038221601626,189.518322788837
"ENSG00000197530",3402.57690316082,1742.75345456146,2361.08578694215,2289.13133381369,2189.13001425473
"ENSG00000189409",68.0302786011536,42.1209294153826,52.4685730431589,27.0674313119862,84.1229289930044
"ENSG00000248333",2192.91351178406,1690.85445224607,2410.99491739784,1717.81519433569,1794.62248518409
"ENSG00000189339",2833.88629297931,2631.05376955372,3341.35229794361,2119.95988811377,2268.41829215619
"ENSG00000269737",159.445965471454,190.296341823068,221.391783816256,111.169807174229,144.072602528249
"ENSG00000215914",12.7556772377163,5.26511617692283,10.2377703498847,11.6003277051369,11.6031626197247
"ENSG00000008128",66.9673054980106,66.1900319384584,62.7063433930436,25.13404336113,33.8425576408638
"ENSG00000268575",79.7229827357269,126.362788246148,125.412686786087,66.7018843045373,92.8253009577979
"ENSG00000227775",944.98308869415,1006.38934924611,1182.46247541168,861.324332106417,938.889241979393
"ENSG00000215790",208.342728216033,233.921590146143,261.063143922059,174.004915577054,171.14664864094
"ENSG00000008130",2554.32436685269,1884.91159133837,2288.14167319922,2177.96152663946,2360.27666289567
"ENSG00000078369",13669.8341064193,9894.65761534569,10480.9173956944,12670.4579359358,12408.6154915773
"ENSG00000231050",5.31486551571513,3.00863781538447,11.5174916436203,1.93338795085615,6.76851152817276
"ENSG00000169885",42.518924125721,18.0518268923068,35.8321962245963,43.5012288942635,33.8425576408638
"ENSG00000178821",61.6524399822955,23.3169430692297,44.7902452807454,45.4346168451196,43.5118598239678
"ENSG00000142609",6.37783861885815,1.50431890769224,2.55944258747117,2.90008192628423,0.966930218310395
"ENSG00000067606",1563.63343472339,819.101645238423,1031.45536275088,1159.06607653826,1187.39030808516
"ENSG00000271806",4.2518924125721,17.2996674384607,12.7972129373558,7.73355180342462,3.86772087324158
"ENSG00000182873",195.587050978317,142.158136776916,240.58760322229,109.236419223373,134.403300345145
"ENSG00000162585",2431.0194868881,1547.19199656147,2221.59616592497,1828.01830753449,1830.39890326158
"ENSG00000157933",3623.67530861457,3258.35475406138,3685.59732595848,2909.74886603851,3392.95813605118
"ENSG00000116151",410.307617813208,408.422583438442,573.315139593541,324.809175743834,359.698041211467
"ENSG00000269896",116.927041345733,75.9681048384579,116.454637729938,103.436255370804,123.767067943731
