"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","ensembl_id"
"ENSG00000204290",4.6,2.431,1.23772415879609,1.96374478137593,0.0495596965696284,0.160488,"BTNL2","ENSG00000204290"
"ENSG00000115758",5105.66,-0.446,0.226937112119233,-1.96359962592757,0.0495765408240367,0.160504,"ODC1","ENSG00000115758"
"ENSG00000185900",140.48,0.668,0.34036576792496,1.96358506502637,0.0495782307777401,0.160504,"POMK","ENSG00000185900"
"ENSG00000268575",98.21,0.659,0.335518439851291,1.96341206902413,0.0495983125755946,0.160548,NA,"ENSG00000268575"
"ENSG00000163220",5.55,-2.71,1.38049809466054,-1.96333911597791,0.0496067831881026,0.160553,"S100A9","ENSG00000163220"
"ENSG00000179855",7.49,-2.087,1.06287368526398,-1.9631233551506,0.0496318423805444,0.160613,"GIPC3","ENSG00000179855"
"ENSG00000159363",3706.79,-0.559,0.285020839892957,-1.9614640942721,0.0498249095528949,0.161216,"ATP13A2","ENSG00000159363"
"ENSG00000227295",43.79,-1.033,0.526647079008554,-1.9609771019869,0.0498816940777975,0.161375,NA,"ENSG00000227295"
"ENSG00000254510",12.94,1.561,0.795832328267889,1.96092717497112,0.0498875187589351,0.161375,NA,"ENSG00000254510"
"ENSG00000241684",79.49,-0.758,0.386416008975287,-1.96066685809734,0.0499178975839329,0.161421,"ADAMTS9-AS2","ENSG00000241684"
"ENSG00000111254",68.3,-0.802,0.408950694441575,-1.96070478442028,0.049913470639463,0.161421,"AKAP3","ENSG00000111254"
"ENSG00000278311",2984.79,-0.438,0.223299918186029,-1.96063183205957,0.0499219862854482,0.161421,"GGNBP2","ENSG00000278311"
"ENSG00000138769",28.08,-1.11,0.566407602953017,-1.96022638435661,0.0499693359350124,0.161553,"CDKL2","ENSG00000138769"
"ENSG00000235138",65.5,0.738,0.376413057980821,1.96004482877374,0.0499905508548845,0.1616,"LOC100130548","ENSG00000235138"
"ENSG00000146909",891.43,0.457,0.233275613269292,1.95995687933968,0.0500008305336466,0.161611,"NOM1","ENSG00000146909"
"ENSG00000163814",1350.04,-0.611,0.311696497648254,-1.95982630810338,0.0500160951893252,0.161639,"CDCP1","ENSG00000163814"
"ENSG00000269524",8.66,1.786,0.911246789203256,1.95973294385016,0.050027012493849,0.161652,NA,"ENSG00000269524"
"ENSG00000167106",2163.95,-0.523,0.266727633872046,-1.95948581508644,0.0500559194916987,0.161724,"EEIG1","ENSG00000167106"
"ENSG00000125898",630.52,0.657,0.335440311998711,1.9587964133898,0.0501366338003227,0.161963,"FAM110A","ENSG00000125898"
"ENSG00000111247",933.93,0.6,0.306373042946793,1.95866618787296,0.0501518926888535,0.16199,"RAD51AP1","ENSG00000111247"
"ENSG00000125827",1815.26,0.451,0.230486835329041,1.95843576186719,0.0501789018872082,0.162056,"TMX4","ENSG00000125827"
"ENSG00000075043",117.8,-0.974,0.497382899117822,-1.95833574953429,0.0501906285459147,0.162072,"KCNQ2","ENSG00000075043"
"ENSG00000280551",6.05,2.651,1.35411608711085,1.95771098588614,0.0502639354177858,0.162265,NA,"ENSG00000280551"
"ENSG00000101160",5525.67,-0.616,0.314669902244307,-1.9577548889149,0.0502587811099891,0.162265,"CTSZ","ENSG00000101160"
"ENSG00000279412",28.89,1.019,0.520740163577375,1.95764046878836,0.0502722152004799,0.16227,NA,"ENSG00000279412"
"ENSG00000163874",215,-0.635,0.32446621001569,-1.95751385347924,0.0502870846375926,0.162296,"ZC3H12A","ENSG00000163874"
"ENSG00000005238",885.71,-0.504,0.257631582922908,-1.95732814161353,0.050308900918772,0.162323,"ATOSB","ENSG00000005238"
"ENSG00000168904",403.27,-0.482,0.246109273819116,-1.95737331723473,0.0503035932362893,0.162323,"LRRC28","ENSG00000168904"
"ENSG00000270480",4.79,-2.91,1.48713898216545,-1.95679890970878,0.0503711153245888,0.162502,"SLC66A2P2","ENSG00000270480"
"ENSG00000228253",9210.04,0.559,0.285757798761319,1.95635384894672,0.0504234848016842,0.162649,"ATP8","ENSG00000228253"
"ENSG00000183020",4393.68,-0.456,0.233252271982745,-1.95594944394038,0.0504711099477967,0.162748,"AP2A2","ENSG00000183020"
"ENSG00000256223",265.39,0.586,0.299647334674509,1.95594179716386,0.0504720108407848,0.162748,"ZNF10","ENSG00000256223"
"ENSG00000205918",126.8,0.63,0.32208408853505,1.95589483400005,0.0504775440278079,0.162748,"PDPK2P","ENSG00000205918"
"ENSG00000214046",956.12,0.443,0.226386254189429,1.95586373303886,0.0504812086142404,0.162748,"SMIM7","ENSG00000214046"
"ENSG00000077782",7869.57,0.507,0.259001517780765,1.95563689123709,0.0505079438363909,0.162812,"FGFR1","ENSG00000077782"
"ENSG00000100218",5.69,2.511,1.2838958494712,1.95549536928738,0.0505246294023442,0.162844,"RSPH14","ENSG00000100218"
"ENSG00000229589",119.05,0.669,0.34203847516861,1.95499425082536,0.0505837488579048,0.162947,"ACVR2B-AS1","ENSG00000229589"
"ENSG00000196652",895.75,-0.442,0.225987578391948,-1.9550202770899,0.0505806769828282,0.162947,"ZKSCAN5","ENSG00000196652"
"ENSG00000187079",8614.72,-0.507,0.259233669185455,-1.95512907345193,0.0505678374610561,0.162947,"TEAD1","ENSG00000187079"
"ENSG00000130254",2439.7,0.488,0.249590291841096,1.95502632839432,0.0505799627709081,0.162947,"SAFB2","ENSG00000130254"
"ENSG00000259446",11.94,-1.7,0.869826419254303,-1.9549080123812,0.0505939286821969,0.162958,"RYR3-DT","ENSG00000259446"
"ENSG00000107736",26.17,1.148,0.587412152915813,1.95429864258969,0.0506659093011478,0.163168,"CDH23","ENSG00000107736"
"ENSG00000180694",521.25,0.557,0.284887138902093,1.95405562071706,0.0506946397062577,0.163216,"TMEM64","ENSG00000180694"
"ENSG00000138207",9.45,-1.95,0.998067977774933,-1.95405696292446,0.0506944809910406,0.163216,"RBP4","ENSG00000138207"
"ENSG00000145495",5409.3,0.462,0.236551089862855,1.95392928794035,0.0507095803445693,0.163243,"MARCHF6","ENSG00000145495"
"ENSG00000265415",242.25,-0.572,0.292600763431755,-1.95383000537997,0.0507213245004125,0.163259,NA,"ENSG00000265415"
"ENSG00000269964",11.05,1.52,0.777950444240711,1.95374772416607,0.05073105928978,0.163268,"MEI4","ENSG00000269964"
"ENSG00000179051",7174.64,0.462,0.236610264022544,1.95362464835447,0.0507456234584553,0.163271,"RCC2","ENSG00000179051"
"ENSG00000065978",26878.68,-0.443,0.226753704441895,-1.95356785730631,0.0507523450045298,0.163271,"YBX1","ENSG00000065978"
"ENSG00000168310",209.2,-0.627,0.320851027430146,-1.95361379512571,0.0507469079426503,0.163271,"IRF2","ENSG00000168310"
"ENSG00000260608",8.91,1.732,0.886540404888643,1.95337566797282,0.0507750972464408,0.163322,NA,"ENSG00000260608"
"ENSG00000172757",18499.04,-0.454,0.232528896587221,-1.9532610831308,0.0507886663829253,0.163344,"CFL1","ENSG00000172757"
"ENSG00000272529",13.32,1.429,0.731763678657688,1.95295477589026,0.0508249541982332,0.163439,NA,"ENSG00000272529"
"ENSG00000116761",202.03,0.528,0.270299434648388,1.95256893161701,0.0508706955658048,0.163564,"CTH","ENSG00000116761"
"ENSG00000215114",942.97,0.523,0.267990827866791,1.95222586213341,0.0509113949868015,0.163673,"UBXN2B","ENSG00000215114"
"ENSG00000144228",1493.64,-0.72,0.368777111014649,-1.95212439929937,0.0509234370687287,0.16369,"SPOPL","ENSG00000144228"
"ENSG00000214198",11.34,-1.693,0.867134265964772,-1.95205369674521,0.0509318297875349,0.163695,"TTC41P","ENSG00000214198"
"ENSG00000159063",1166.91,0.44,0.225265359840906,1.95193287918875,0.0509461740690313,0.163719,"ALG8","ENSG00000159063"
"ENSG00000197927",9.8,1.621,0.830535660771137,1.95185706515701,0.0509551769537262,0.163726,"NBEAP2","ENSG00000197927"
"ENSG00000159788",1569.35,0.439,0.224962632844401,1.95166356309603,0.0509781612831277,0.163763,"RGS12","ENSG00000159788"
"ENSG00000164751",753.32,0.505,0.258914997127624,1.95158935689321,0.0509869778581124,0.163763,"PEX2","ENSG00000164751"
"ENSG00000180979",580.89,-0.468,0.239694979191069,-1.95160739130133,0.0509848350395755,0.163763,"LRRC57","ENSG00000180979"
"ENSG00000279803",5.38,-2.666,1.36622585219587,-1.95147024659874,0.0510011322403316,0.163786,NA,"ENSG00000279803"
"ENSG00000182950",2.44,-4.488,2.30010282399371,-1.95136488506221,0.051013655541863,0.163804,"CIMAP1C","ENSG00000182950"
"ENSG00000108395",1270.63,0.491,0.251713036890511,1.95126809417949,0.0510251624024495,0.163819,"TRIM37","ENSG00000108395"
"ENSG00000204227",1622.79,0.532,0.272577982132625,1.95028493497065,0.0511421672451646,0.164173,"RING1","ENSG00000204227"
"ENSG00000149634",20.34,1.187,0.608517721576473,1.95004102306652,0.0511712297236593,0.164244,"SPATA25","ENSG00000149634"
"ENSG00000271020",49.13,-0.975,0.500215884566519,-1.94985073322582,0.0511939126517462,0.164295,NA,"ENSG00000271020"
"ENSG00000239445",16.86,1.349,0.691840442283129,1.94950946037221,0.0512346141431482,0.164404,NA,"ENSG00000239445"
"ENSG00000180758",233.49,0.576,0.295328266223455,1.94929988389537,0.0512596224509557,0.164452,"GPR157","ENSG00000180758"
"ENSG00000178537",328.33,-0.492,0.252418552371838,-1.94921071065013,0.0512702664003071,0.164452,"SLC25A20","ENSG00000178537"
"ENSG00000101203",17.63,-1.3,0.66676533574364,-1.94922617698115,0.0512684201663866,0.164452,"COL20A1","ENSG00000101203"
"ENSG00000129538",119.9,0.935,0.479892524884559,1.94808448508239,0.051404854927878,0.164862,"RNASE1","ENSG00000129538"
"ENSG00000067533",632.66,0.538,0.276245420327948,1.9479658369715,0.0514190510621901,0.164869,"RRP15","ENSG00000067533"
"ENSG00000148200",3101.28,0.575,0.295288229850896,1.94785143837325,0.0514327418535644,0.164869,"NR6A1","ENSG00000148200"
"ENSG00000185684",985.58,0.428,0.21977761966959,1.9478916936035,0.0514279239120344,0.164869,NA,"ENSG00000185684"
"ENSG00000166839",142.86,0.632,0.324686176760368,1.94783640825266,0.0514345408282784,0.164869,"ANKDD1A","ENSG00000166839"
"ENSG00000273366",23.37,1.191,0.611675595063768,1.94741936279222,0.0514844785523755,0.165007,NA,"ENSG00000273366"
"ENSG00000115694",6263.03,-0.499,0.256558166170119,-1.94648771526564,0.0515961821886518,0.165303,"STK25","ENSG00000115694"
"ENSG00000100505",43.18,-0.877,0.450669102093261,-1.94647886240467,0.0515972446101463,0.165303,"TRIM9","ENSG00000100505"
"ENSG00000275023",2165.42,0.472,0.242369691812361,1.94650893486841,0.0515936357234659,0.165303,"MLLT6","ENSG00000275023"
"ENSG00000100994",3303.12,-0.454,0.233388201679007,-1.94585643581718,0.0516719872035727,0.16552,"PYGB","ENSG00000100994"
"ENSG00000126457",7057.6,0.603,0.309802213786879,1.94573124742788,0.0516870310875638,0.165546,"PRMT1","ENSG00000126457"
"ENSG00000162078",2.49,-4.518,2.32219951625153,-1.9456456018478,0.051697325224918,0.165557,"ZG16B","ENSG00000162078"
"ENSG00000113712",4390.45,-0.437,0.224809378723407,-1.94534879696961,0.051733012847713,0.165649,"CSNK1A1","ENSG00000113712"
"ENSG00000269954",5.71,-2.764,1.42089521013528,-1.94517682917392,0.0517536995722901,0.165671,NA,"ENSG00000269954"
"ENSG00000246851",4.85,2.915,1.4984670581321,1.94523257593251,0.0517469928037442,0.165671,NA,"ENSG00000246851"
"ENSG00000163528",279.14,-0.501,0.257567555757868,-1.944388473281,0.0518486228125562,0.165953,"CHCHD4","ENSG00000163528"
"ENSG00000198380",3543.94,-0.529,0.272222293894371,-1.94416609426928,0.0518754250336622,0.165998,"GFPT1","ENSG00000198380"
"ENSG00000100427",20.78,-1.185,0.609738217569927,-1.9441558147097,0.0518766642573871,0.165998,"MLC1","ENSG00000100427"
"ENSG00000101442",467.33,-0.477,0.245411476998289,-1.94406741639721,0.0518873218924365,0.16601,"ACTR5","ENSG00000101442"
"ENSG00000201457",10.99,1.533,0.7888484730604,1.94363082038532,0.0519399864281019,0.166157,"SNORA55","ENSG00000201457"
"ENSG00000131697",659.91,0.498,0.256002371351408,1.94355083155516,0.0519496399518189,0.166166,"NPHP4","ENSG00000131697"
"ENSG00000083814",394.36,-0.479,0.24625960792379,-1.94311095591358,0.0520027535638577,0.166291,"ZNF671","ENSG00000083814"
"ENSG00000124251",39.02,0.885,0.45569695842632,1.94313978008469,0.0519992717448544,0.166291,"TP53TG5","ENSG00000124251"
"ENSG00000131558",3041.67,-0.42,0.216258700345058,-1.94294584357925,0.052022702085268,0.166333,"EXOC4","ENSG00000131558"
"ENSG00000001460",300.61,-0.518,0.266730488393906,-1.9425436303429,0.0520713234236652,0.166444,"STPG1","ENSG00000001460"
"ENSG00000267886",229.68,0.591,0.304126423374147,1.94257280902389,0.0520677948957298,0.166444,NA,"ENSG00000267886"
"ENSG00000128228",1175.73,-0.668,0.34418545182872,-1.94211850120758,0.0521227562521096,0.166586,"SDF2L1","ENSG00000128228"
"ENSG00000237765",852.78,-0.607,0.312699590720905,-1.941570321576,0.0521891386448076,0.166776,"FAM200B","ENSG00000237765"
"ENSG00000109686",2354.24,0.467,0.240507071577991,1.94136384545777,0.0522141604133971,0.166816,"SH3D19","ENSG00000109686"
"ENSG00000166783",1736.57,0.427,0.220123495217827,1.94135346766777,0.0522154183086334,0.166816,"MARF1","ENSG00000166783"
"ENSG00000149483",602.71,0.449,0.231447824689013,1.94120811245073,0.0522330395243786,0.16685,"TMEM138","ENSG00000149483"
"ENSG00000243267",2.99,3.264,1.68150839624285,1.94090408297694,0.0522699126845863,0.166945,"RN7SL614P","ENSG00000243267"
"ENSG00000226416",14.88,1.325,0.682814703437912,1.94067695642196,0.0522974731437269,0.166989,"MRPL23-AS1","ENSG00000226416"
"ENSG00000219438",85.42,-0.721,0.371298558130689,-1.94072857716468,0.0522912082062058,0.166989,"TAFA5","ENSG00000219438"
"ENSG00000176826",22.13,-1.243,0.640642097986449,-1.93999155937367,0.0523807156814735,0.167194,NA,"ENSG00000176826"
"ENSG00000064115",2086.95,0.447,0.230425938568328,1.93994688571942,0.0523861452099476,0.167194,"TM7SF3","ENSG00000064115"
"ENSG00000244723",19.7,1.178,0.6073732397957,1.93995577674114,0.0523850645790494,0.167194,NA,"ENSG00000244723"
"ENSG00000198889",12.22,1.508,0.777397089257143,1.93992013835166,0.052389396245896,0.167194,"DCAF12L1","ENSG00000198889"
"ENSG00000248027",22.37,1.109,0.5719272924929,1.93985386901375,0.0523974517465536,0.167197,"ARHGAP42-AS1","ENSG00000248027"
"ENSG00000205702",90.51,0.767,0.395327018376363,1.93913284192929,0.0524851645755071,0.167455,NA,"ENSG00000205702"
"ENSG00000068878",2877.78,0.47,0.242581929477938,1.93863014816849,0.0525463897902164,0.167628,"PSME4","ENSG00000068878"
"ENSG00000172260",9.74,1.611,0.83085016988725,1.93845866308553,0.0525672893423022,0.16765,"NEGR1","ENSG00000172260"
"ENSG00000198363",2464.68,-0.419,0.216012020121103,-1.93848487099564,0.0525640948328838,0.16765,"ASPH","ENSG00000198363"
"ENSG00000059691",966.85,-0.47,0.242472272941418,-1.93786602937477,0.0526395694219196,0.167858,"GATB","ENSG00000059691"
"ENSG00000260293",29.06,0.986,0.508896744674991,1.93750595411488,0.0526835262611444,0.167976,NA,"ENSG00000260293"
"ENSG00000136636",2056.36,0.44,0.227037105382579,1.93730446164617,0.0527081372042775,0.168016,"KCTD3","ENSG00000136636"
"ENSG00000168061",818.95,-0.576,0.297228657528627,-1.93728936100083,0.0527099820330488,0.168016,"SAC3D1","ENSG00000168061"
"ENSG00000135052",7764.9,-0.428,0.220723338863191,-1.93706406292918,0.0527375128538873,0.168081,"GOLM1","ENSG00000135052"
"ENSG00000170100",1181.65,0.436,0.225302636260785,1.93688446113897,0.052759468319881,0.168129,"ZNF778","ENSG00000170100"
"ENSG00000106153",2265.61,-0.495,0.255461243394748,-1.93671587477054,0.0527800841533611,0.168172,"CHCHD2","ENSG00000106153"
"ENSG00000258034",5.39,-2.512,1.29735370953274,-1.93634189608924,0.0528258407236938,0.168296,NA,"ENSG00000258034"
"ENSG00000123975",1402.14,-0.424,0.219096247823319,-1.93616019216978,0.0528480842973942,0.168344,"CKS2","ENSG00000123975"
"ENSG00000242193",92.29,-0.704,0.363526595866858,-1.93594521419488,0.0528744112755399,0.168406,"CRYZL2P","ENSG00000242193"
"ENSG00000156990",1212.96,-0.485,0.250774634268231,-1.93588592239566,0.0528816742910878,0.168406,"RPUSD3","ENSG00000156990"
"ENSG00000233858",5.09,-2.821,1.45747119504219,-1.93538977633588,0.0529424829437465,0.168555,NA,"ENSG00000233858"
"ENSG00000148840",2603,0.533,0.275634843542422,1.93543558114488,0.052936866567755,0.168555,"PPRC1","ENSG00000148840"
"ENSG00000150961",3461.13,-0.614,0.317298972921925,-1.93461438839786,0.053037633044823,0.168836,"SEC24D","ENSG00000150961"
"ENSG00000176222",54.31,-0.838,0.433426198611218,-1.93449860375137,0.0530518535677894,0.168859,"ZNF404","ENSG00000176222"
"ENSG00000165898",442.5,-0.488,0.252225351205465,-1.93431531814431,0.0530743709856402,0.168908,"ISCA2","ENSG00000165898"
"ENSG00000140009",31.53,0.981,0.507463428748237,1.93335317003494,0.0531927060003933,0.169262,"ESR2","ENSG00000140009"
"ENSG00000106400",2122.25,-0.455,0.235318078726231,-1.93294156639531,0.0532433965826794,0.169379,"ZNHIT1","ENSG00000106400"
"ENSG00000205863",9.56,1.757,0.908754265083339,1.93295733962032,0.0532414533056546,0.169379,"C1QTNF9B","ENSG00000205863"
"ENSG00000067606",1152.13,-0.495,0.256331547515529,-1.93240016901625,0.0533101332058628,0.169434,"PRKCZ","ENSG00000067606"
"ENSG00000160781",318.23,-0.511,0.264554070919201,-1.93261834420531,0.0532832309270048,0.169434,"PAQR6","ENSG00000160781"
"ENSG00000271324",12.7,-1.683,0.871077502701519,-1.93254652288172,0.0532920856645764,0.169434,NA,"ENSG00000271324"
"ENSG00000270933",54.97,-0.883,0.456831006879493,-1.93243570992451,0.0533057500302843,0.169434,NA,"ENSG00000270933"
"ENSG00000135720",4705.24,0.435,0.225122470069795,1.93262280713708,0.053282680739752,0.169434,"DYNC1LI2","ENSG00000135720"
"ENSG00000263606",56.79,0.748,0.38718517013711,1.93259480081014,0.0532861334196096,0.169434,NA,"ENSG00000263606"
"ENSG00000167815",4516.48,0.489,0.252858154669767,1.93250134803168,0.0532976558301752,0.169434,"PRDX2","ENSG00000167815"
"ENSG00000174453",5.17,-2.837,1.46851000385833,-1.93198002985079,0.0533619707864416,0.169531,"VWC2L","ENSG00000174453"
"ENSG00000070814",9616.91,-0.449,0.232461630457286,-1.93207815948575,0.0533498595960927,0.169531,"TCOF1","ENSG00000070814"
"ENSG00000264268",17.77,1.504,0.778521154670048,1.93201648721799,0.0533574709386682,0.169531,"MIR4767","ENSG00000264268"
"ENSG00000131584",2690.46,-0.508,0.262941440689996,-1.93186226994363,0.053376507782478,0.169555,"ACAP3","ENSG00000131584"
"ENSG00000279789",82.78,0.676,0.350167129965386,1.93160590615459,0.0534081663196166,0.169633,NA,"ENSG00000279789"
"ENSG00000133624",819.07,0.477,0.246825878119868,1.93118181997179,0.0534605714364783,0.169777,NA,"ENSG00000133624"
"ENSG00000254664",2.91,3.276,1.69653450484057,1.93109352898274,0.0534714871170763,0.169789,NA,"ENSG00000254664"
"ENSG00000173258",49.74,0.831,0.430220579556245,1.93067519861544,0.0535232318644428,0.169929,"ZNF483","ENSG00000173258"
"ENSG00000167110",4364.87,-0.47,0.243453375319723,-1.93062387071531,0.053529583671201,0.169929,"GOLGA2","ENSG00000167110"
"ENSG00000166592",9.89,-1.908,0.988305704845304,-1.93052368579555,0.0535419833276657,0.169946,"RRAD","ENSG00000166592"
"ENSG00000140199",1093.17,0.437,0.226601037761228,1.9301852202284,0.0535838921712436,0.170056,"SLC12A6","ENSG00000140199"
"ENSG00000162836",527.78,0.507,0.262771789246702,1.9299004253497,0.053619176721733,0.170146,"ACP6","ENSG00000162836"
"ENSG00000158014",28.59,1.246,0.645897097249663,1.92959926527866,0.0536565099342237,0.170219,"SLC30A2","ENSG00000158014"
"ENSG00000066248",37.92,-0.958,0.496506450928418,-1.92962501291251,0.0536533172887435,0.170219,"NGEF","ENSG00000066248"
"ENSG00000154767",1902.68,-0.432,0.223984076885166,-1.92928208216569,0.0536958529021309,0.170322,"XPC","ENSG00000154767"
"ENSG00000067365",667.44,0.514,0.266568537469065,1.92844900365473,0.0537993015644375,0.170605,"METTL22","ENSG00000067365"
"ENSG00000140876",28.9,-1.007,0.522201024336109,-1.92849740490921,0.0537932867233471,0.170605,"NUDT7","ENSG00000140876"
"ENSG00000183148",5.67,2.424,1.25775797692124,1.92756277402022,0.0539095329300625,0.170932,NA,"ENSG00000183148"
"ENSG00000031003",1058.85,0.539,0.27991960358614,1.92699317594023,0.0539804803811099,0.171134,"FAM13B","ENSG00000031003"
"ENSG00000260572",9.84,-1.764,0.915620764577638,-1.92691207956573,0.0539905878403451,0.171144,NA,"ENSG00000260572"
"ENSG00000080345",2785.29,0.546,0.283378109486961,1.92644244692367,0.0540491516433971,0.171307,"RIF1","ENSG00000080345"
"ENSG00000125734",1258.54,-0.567,0.294226020177228,-1.92620405934078,0.0540788991662959,0.171378,"GPR108","ENSG00000125734"
"ENSG00000229670",14.74,1.35,0.70076050508082,1.92579185862928,0.0541303684394642,0.17151,NA,"ENSG00000229670"
"ENSG00000152217",1327,0.5,0.25941391751937,1.92575797280017,0.0541346013974712,0.17151,"SETBP1","ENSG00000152217"
"ENSG00000198586",1271.63,0.466,0.241857208982925,1.92566978798222,0.0541456185842703,0.171521,"TLK1","ENSG00000198586"
"ENSG00000101199",6229.91,-0.467,0.242480520414876,-1.92561348467764,0.0541526536991578,0.171521,"ARFGAP1","ENSG00000101199"
"ENSG00000188580",4.72,2.449,1.27183790057464,1.92516711493521,0.0542084547328406,0.17167,"NKAIN2","ENSG00000188580"
"ENSG00000185133",356.94,0.617,0.320610801416274,1.9251234139215,0.0542139204087959,0.17167,"INPP5J","ENSG00000185133"
"ENSG00000117682",1892.57,-0.416,0.215853893947171,-1.92497444136997,0.0542325558281075,0.171707,"DHDDS","ENSG00000117682"
"ENSG00000234975",32.15,0.926,0.481304626224394,1.92471879690731,0.0542645476102758,0.171785,"FTH1P2","ENSG00000234975"
"ENSG00000138772",8222.02,-0.445,0.231405637789716,-1.92436171405074,0.0543092599227393,0.171882,"ANXA3","ENSG00000138772"
"ENSG00000105219",4.48,2.744,1.42583829352545,1.92437864980114,0.0543071386099347,0.171882,"CCNP","ENSG00000105219"
"ENSG00000204592",3104.97,-0.455,0.236391095932963,-1.92414980992373,0.0543358081367082,0.171943,"HLA-E","ENSG00000204592"
"ENSG00000099999",865.89,-0.522,0.271106286230286,-1.92408053690821,0.054344489290903,0.171948,"RNF215","ENSG00000099999"
"ENSG00000196369",189.45,-0.606,0.314997329198543,-1.92377070124336,0.0543833314335474,0.172048,"SRGAP2B","ENSG00000196369"
"ENSG00000121931",354.96,-0.7,0.363803682354919,-1.92352011930509,0.0544147622487677,0.172125,"LRIF1","ENSG00000121931"
"ENSG00000229127",25.06,1.174,0.610205457519108,1.92339127800069,0.0544309288778657,0.172153,NA,"ENSG00000229127"
"ENSG00000180229",385.2,-0.502,0.261259354857461,-1.92288624475363,0.0544943376105307,0.172331,NA,"ENSG00000180229"
"ENSG00000272057",3.64,-3.472,1.80583070574925,-1.9226980681332,0.0545179796108557,0.172367,NA,"ENSG00000272057"
"ENSG00000165678",3446.11,-0.441,0.229419697112844,-1.92268245113364,0.0545199420727752,0.172367,"GHITM","ENSG00000165678"
"ENSG00000136859",296.29,0.618,0.321193893462215,1.92259068984345,0.0545314741616943,0.17238,"ANGPTL2","ENSG00000136859"
"ENSG00000182979",3647.46,0.547,0.284267698173803,1.92249694990227,0.0545432570182844,0.172395,"MTA1","ENSG00000182979"
"ENSG00000127184",4677.16,0.418,0.217514541898928,1.92240182273551,0.0545552164163803,0.17241,"COX7C","ENSG00000127184"
"ENSG00000184616",18.47,1.293,0.672458952941816,1.92208160563371,0.0545954902216322,0.172515,"SPDYE12","ENSG00000184616"
"ENSG00000112144",817.09,0.476,0.247454418447518,1.92185162347834,0.0546244304479122,0.172561,"CILK1","ENSG00000112144"
"ENSG00000160014",16483.25,-0.505,0.262745011394547,-1.92190323388053,0.0546179348450372,0.172561,"CALM3","ENSG00000160014"
"ENSG00000057468",9.39,-1.793,0.93302871082981,-1.92149047641185,0.054669901873139,0.172659,"MSH4","ENSG00000057468"
"ENSG00000153922",2073.47,0.511,0.266121455643885,1.92154607238046,0.0546628998221823,0.172659,"CHD1","ENSG00000153922"
"ENSG00000205763",42.72,-0.855,0.444891114484935,-1.92131857082861,0.0546915573061507,0.172705,NA,"ENSG00000205763"
"ENSG00000169291",4.68,2.425,1.26243854175961,1.92111241314395,0.0547175370072018,0.172764,"SHE","ENSG00000169291"
"ENSG00000174151",639.67,-0.471,0.245211716522843,-1.92095354945848,0.0547375638057282,0.172782,"CYB561D1","ENSG00000174151"
"ENSG00000171169",365.33,-0.538,0.280217966127783,-1.9209887956613,0.0547331200436766,0.172782,"NAIF1","ENSG00000171169"
"ENSG00000136689",9.31,-1.774,0.923766612602138,-1.92039007785214,0.0548086459037521,0.172983,"IL1RN","ENSG00000136689"
"ENSG00000108733",188.18,-0.55,0.286656048645125,-1.92025084267359,0.0548262223152957,0.173016,"PEX12","ENSG00000108733"
"ENSG00000113732",1920.42,-0.424,0.220906369448783,-1.92009688182457,0.0548456630999743,0.173055,"ATP6V0E1","ENSG00000113732"
"ENSG00000135775",1141.26,0.428,0.222673944380239,1.91994306560011,0.0548650913626024,0.173093,"COG2","ENSG00000135775"
"ENSG00000140577",966.25,-0.478,0.248842371558402,-1.91981540708383,0.0548812200476302,0.173121,"CRTC3","ENSG00000140577"
"ENSG00000145919",2708.71,0.413,0.2153930234092,1.91954729413058,0.0549151069564918,0.173205,"BOD1","ENSG00000145919"
"ENSG00000106025",556.03,-0.56,0.292001101339506,-1.91924593206062,0.0549532170592186,0.17328,"TSPAN12","ENSG00000106025"
"ENSG00000271524",50.64,-0.951,0.495589489913715,-1.9192847683852,0.0549483045988276,0.17328,"BNIP3P17","ENSG00000271524"
"ENSG00000222489",19,1.359,0.708339731668195,1.91880472459015,0.0550090517169641,0.173411,"SNORA79B","ENSG00000222489"
"ENSG00000203485",7541.09,-0.504,0.262427534906981,-1.91885450713246,0.0550027493865831,0.173411,"INF2","ENSG00000203485"
"ENSG00000224186",22.88,1.176,0.612968506604648,1.91790117273845,0.05512354351859,0.173749,"PITX1-AS1","ENSG00000224186"
"ENSG00000162704",4340.79,-0.525,0.273851157872998,-1.91724273263574,0.0552071015314732,0.173989,"ARPC5","ENSG00000162704"
"ENSG00000008853",1814.04,-0.511,0.266544729626623,-1.91675190005932,0.055269458311245,0.174163,"RHOBTB2","ENSG00000008853"
"ENSG00000116199",2355.92,0.438,0.228548743249528,1.91629717471411,0.0553272802992679,0.174299,"FAM20B","ENSG00000116199"
"ENSG00000146243",187.35,0.579,0.302169298340401,1.9163102191182,0.0553256208961763,0.174299,"IRAK1BP1","ENSG00000146243"
"ENSG00000081923",603.66,0.456,0.238089628550214,1.91588848903213,0.0553792909829372,0.17444,"ATP8B1","ENSG00000081923"
"ENSG00000245910",745.3,0.545,0.284331327614503,1.91560604285131,0.0554152598185033,0.174531,NA,"ENSG00000245910"
"ENSG00000064651",1828.51,0.43,0.224661375401277,1.9149874804529,0.05549410024727,0.174756,"SLC12A2","ENSG00000064651"
