"ensembl_id","gene_symbol","DMEM_mean","NB_mean"
"ENSG00000227775",NA,1094.42591232889,915.065554259987
"ENSG00000215790",NA,247.492367034101,184.498097478009
"ENSG00000008130","NADK",2086.5266322688,2364.18751879594
"ENSG00000078369","GNB1",10187.7875055201,12916.3025113108
"ENSG00000231050","GNB1-DT",7.26306472950236,4.67225499824802
"ENSG00000169885","CALML6",26.9420115584516,39.9542368869494
"ENSG00000178821","TMEM52",34.0535941749875,50.1996388837943
"ENSG00000142609","CFAP74",2.0318807475817,3.41495025448426
"ENSG00000067606","PRKCZ",925.278503994652,1303.36327311561
"ENSG00000271806",NA,15.0484401879083,5.28438836307943
"ENSG00000182873","PRKCZ-AS1",191.372869999603,146.408923515611
"ENSG00000162585","FAAP20",1884.39408124322,2029.81223256139
"ENSG00000157933","SKI",3471.97604000993,3308.79410356809
"ENSG00000116151","MORN1",490.868861515992,364.938278256169
"ENSG00000269896","LOC100129534",96.211371284198,114.710121553423
"ENSG00000272420",NA,14.1056153151077,8.92584204838351
"ENSG00000157916","RER1",2836.91676091663,4170.38923627092
"ENSG00000157911","PEX10",927.341891408149,763.670676287217
"ENSG00000149527","PLCH2",16.743424514555,9.11784907042133
"ENSG00000157881","PANK4",763.399411500899,676.666174187524
"ENSG00000272449",NA,13.0557427463147,8.21526243250912
"ENSG00000157870","PRXL2B",643.299100890608,544.063586133275
"ENSG00000215912","TTC34",24.9832463118601,16.8503362173021
"ENSG00000130762","ARHGEF16",1666.61968927611,250.593943540974
"ENSG00000272088",NA,12.831145132358,0.644620145540263
"ENSG00000162591","MEGF6",5637.25401721299,651.722809826536
"ENSG00000238260",NA,26.375266412574,17.3028705931771
"ENSG00000158109","TPRG1L",793.822686075678,891.994852226842
"ENSG00000116213","WRAP73",799.153241113519,519.531001142738
"ENSG00000078900","TP73",188.392913268235,66.6033499244262
"ENSG00000227372","GFOD3P",2041.80707695996,1585.36188740356
"ENSG00000162592","CCDC27",14.8630258799397,8.92584204838351
"ENSG00000235169","SMIM1",50.8362019955306,38.7616694617211
"ENSG00000130764","LRRC47",2377.78280198788,2150.46507721919
"ENSG00000266075","RN7SL574P",5.04051856296618,3.31890736965163
"ENSG00000272153",NA,53.8735208949314,46.0119325563655
"ENSG00000116198","CEP104",878.756916663171,1150.59180052945
"ENSG00000169598","DFFB",177.48135007648,226.643295070049
"ENSG00000198912","C1orf174",1040.51845923896,863.603214856376
"ENSG00000236423","LINC01134",22.7267679503218,11.8586469982589
"ENSG00000196581","AJAP1",3.912279382197,13.8543689014401
"ENSG00000131697","NPHP4",800.210790322384,566.382477656044
"ENSG00000069424","KCNAB2",177.374302380488,154.371738043963
"ENSG00000116254","CHD5",49.8881260117441,24.8096417855124
"ENSG00000116251","RPL22",12166.5283127458,10861.5938272746
"ENSG00000226944","RNF207-AS1",11.063045304721,4.99409258525351
"ENSG00000158286","RNF207",2061.74737917976,200.419505718777
"ENSG00000116237","ICMT",6945.95447957781,7143.29451424005
"ENSG00000225077",NA,6.05645893675703,24.5533699307038
"ENSG00000173673","HES3",0,5.47678912325445
"ENSG00000158292","GPR153",234.332002120881,346.161962619284
"ENSG00000097021","ACOT7",1247.22455479036,1910.19384629049
"ENSG00000069812","HES2",82.3772135291077,435.473241016646
"ENSG00000187017","ESPN",154.843450960106,49.2659041748397
"ENSG00000215788","TNFRSF25",385.911111038543,687.649164930124
"ENSG00000171680","PLEKHG5",1597.2016730193,2959.84195472812
"ENSG00000162408","NOL9",1269.0315277881,1118.80199553058
"ENSG00000229519",NA,16.4404602886222,6.95996731681851
"ENSG00000204859","ZBTB48",858.542731354259,739.573655301599
"ENSG00000162413","KLHL21",1103.00303059995,1384.21714875591
"ENSG00000116273","PHF13",1907.77403764428,2070.45135879768
"ENSG00000041988","THAP3",363.017107642297,374.507124560157
"ENSG00000007923","DNAJC11",1871.41630505607,1468.88815620035
"ENSG00000237436",NA,25.999186685651,30.6105143667278
"ENSG00000171735","CAMTA1",665.328245973217,858.582075331
"ENSG00000270035",NA,2.89633900840615,3.31874987439675
"ENSG00000269978",NA,1.39202010071391,2.61002239134063
"ENSG00000049245","VAMP3",1975.03334638422,2868.90520582366
"ENSG00000269925",NA,17.2657352434586,19.3009171149412
"ENSG00000049246","PER3",52.9751304391047,94.7291429126298
"ENSG00000116288","PARK7",3000.15716695081,3988.22223298621
"ENSG00000200344",NA,3.38471754230753,4.02747735745287
"ENSG00000116285","ERRFI1",11546.9331873506,9058.03317052741
"ENSG00000238290",NA,6.16875774373535,6.95996731681851
"ENSG00000227634","LINC01714",0.752159453846118,3.73718157962695
"ENSG00000162426","SLC45A1",110.536333102276,11.0198527073528
"ENSG00000142599","RERE",8943.91251070636,4489.95741882683
"ENSG00000232912",NA,0.639860646867792,6.89578123167521
"ENSG00000224315","RPL7P7",4.0637614951634,0.998787017999727
"ENSG00000228423",NA,2.89633900840615,0.998944513254605
"ENSG00000074800","ENO1",35595.5724167479,30385.4038394191
"ENSG00000236269",NA,12.2643999864805,5.86505866635871
"ENSG00000230679","ENO1-AS1",6.69631958362482,2.38407019391288
"ENSG00000180758","GPR157",290.987137688153,195.16118151405
"ENSG00000228526","MIR34AHG",721.478849620817,669.137912453521
"ENSG00000234546","LNCTAM34A",45.5553324856501,54.872564800449
"ENSG00000281937",NA,9.63184189801904,4.34986617785044
"ENSG00000049239","H6PD",4051.75927588562,3750.76072394408
"ENSG00000171621","SPSB1",854.253572139514,3209.6216904029
"ENSG00000171612","SLC25A33",451.832110946071,384.407072242389
"ENSG00000231181","RPL9P11",15.7274841407641,11.0517882546696
"ENSG00000188807","TMEM201",1298.65900859768,767.253727147274
"ENSG00000171608","PIK3CD",506.277628097865,920.582880162977
"ENSG00000231789","PIK3CD-AS2",67.7650408180542,64.9584465559649
"ENSG00000171603","CLSTN1",10705.9154707299,8151.66016554725
"ENSG00000178585","CTNNBIP1",1684.06033660557,2358.07078901393
"ENSG00000162441","LZIC",552.864254237452,665.610512685228
"ENSG00000228150",NA,11.6637226456007,12.7267372273891
"ENSG00000173614","NMNAT1",142.855759644629,385.468627888238
"ENSG00000283611","TMEM274P",1.76809982763697,3.70524603231018
"ENSG00000162444","RBP7",8.23982179730513,17.3993859637743
"ENSG00000130939","UBE4B",4247.21288608399,3409.79960652316
"ENSG00000201746","RNU6-828P",3.912279382197,2.9965972968815
"ENSG00000054523","KIF1B",3640.80635620874,4923.65988358352
"ENSG00000142657","PGD",9178.15724420454,8426.41016805096
"ENSG00000271989",NA,3.16011992835088,0.966851470682956
"ENSG00000175279","CENPS",26.5214974145545,23.4580675421068
"ENSG00000241563","CORT",13.8079022001608,8.92599954363839
"ENSG00000160049","DFFA",2656.71680949964,2307.23914654705
"ENSG00000142655","PEX14",1538.51223117536,921.472076577078
"ENSG00000243267","RN7SL614P",6.47172196966816,0.676634440484473
"ENSG00000130940","CASZ1",617.29748867587,44.236921442667
"ENSG00000272078",NA,60.4680438935497,7.3463847271045
"ENSG00000120948","TARDBP",3738.59476184881,2808.40952970409
"ENSG00000009724","MASP2",239.905333634722,126.182077088273
"ENSG00000271895",NA,50.4156878516336,37.9902142882027
"ENSG00000116649","SRM",2014.80042664621,1893.02315487618
"ENSG00000171824","EXOSC10",2568.86038440162,2508.00600590494
"ENSG00000226849",NA,4.0637614951634,10.1169510789308
"ENSG00000230337","EXOSC10-AS1",5.60726370884372,6.08923747859563
"ENSG00000198793","MTOR",4498.15660967976,4203.47168260721
"ENSG00000171819","ANGPTL7",1.8803986346153,105.941238884903
"ENSG00000120942","UBIAD1",943.050796634056,858.825889424939
"ENSG00000238199",NA,3.04782112137255,2.9965972968815
"ENSG00000204624","DISP3",41.9904517463599,23.7475349062712
"ENSG00000116661","FBXO2",981.909409483269,5405.74835936907
"ENSG00000132879","FBXO44",718.308627523307,1192.32181593716
"ENSG00000116663","FBXO6",78.5251218968424,181.558438357399
"ENSG00000116670","MAD2L2",3200.40689381268,1616.18448500384
"ENSG00000162490","DRAXIN",2046.41012788763,462.965382975882
"ENSG00000177674","AGTRAP",1611.9055401462,1454.61794045047
"ENSG00000215910","C1orf167",4.70362214203119,0.354324367714342
"ENSG00000177000","MTHFR",969.340019794581,873.970997949528
"ENSG00000011021","CLCN6",1899.48655579529,1590.00848972262
"ENSG00000242349",NA,8.35212060428346,10.8254423191046
"ENSG00000175206","NPPA",9.36806097807431,10.8252848238497
"ENSG00000120937","NPPB",307.252285837966,194.609252788456
"ENSG00000199347","RNU5E-1",5.07970186895425,0
"ENSG00000116685","KIAA2013",3343.77243648797,4466.30069222782
"ENSG00000083444","PLOD1",3929.84077986692,8382.52261335581
"ENSG00000116688","MFN2",4676.31700370909,4306.12466230079
"ENSG00000116691","MIIP",1293.70210775768,1693.61739611932
"ENSG00000202461",NA,7.07239931054788,7.31476417029749
"ENSG00000120949","TNFRSF8",0.752159453846118,82.8367869818633
"ENSG00000028137","TNFRSF1B",103.769323546748,392.858962665528
"ENSG00000048707","VPS13D",2080.13247680548,2238.35864274042
"ENSG00000239149","SNORA59B",7.56077784444926,6.95996731681851
"ENSG00000162496","DHRS3",4693.13151824836,1004.55171050684
"ENSG00000221340","RNU6ATAC18P",25.5447403467518,4.28583758796202
"ENSG00000276830","MIR6730",8.05440748933656,0
"ENSG00000272482",NA,85.9683498233274,48.0094687821247
"ENSG00000204518","AADACL4",0,8.92529081499144
"ENSG00000188984","AADACL3",1.12823918076918,91.9221870818161
"ENSG00000162493","PDPN",1800.16395000507,1514.0657622124
"ENSG00000116731","PRDM2",2037.14951465836,2315.47395504875
"ENSG00000189337","KAZN",795.689756906423,591.996228272479
"ENSG00000175147","TMEM51-AS1",23.6643417121365,112.778232934635
"ENSG00000171729","TMEM51",465.214247891348,1112.02816174154
"ENSG00000204464","TMEM51-AS2",2.14417955456003,2.31996285639702
"ENSG00000142621","FHAD1",17.1195042414781,7.60482370524109
"ENSG00000228140","EFHD2-AS1",1.12823918076918,2.61002239134063
"ENSG00000142634","EFHD2",764.41252629279,1536.21991084877
"ENSG00000162438","CTRC",2.14417955456003,2.41616323648453
"ENSG00000142615","CELA2A",1.50431890769224,3.89918393479371
"ENSG00000215704","CELA2B",5.83186132280037,8.47354391539083
"ENSG00000132906","CASP9",495.854443440012,800.566693780754
"ENSG00000116138","DNAJC16",1165.3143152984,874.038124020392
"ENSG00000116771","AGMAT",44.6230098348213,12.9213838585196
"ENSG00000237301",NA,7.33618023049261,1.35319013334151
"ENSG00000235084",NA,1.39202010071391,6.79812245690663
"ENSG00000197312","DDI2",1842.48119600321,2058.13517145952
"ENSG00000116786","PLEKHM2",3307.90913365027,2962.49722414296
"ENSG00000237938",NA,51.4708115314125,30.9310510543071
"ENSG00000162461","SLC25A34",40.0708698057565,44.4027068110977
"ENSG00000162460","TMEM82",21.4862299625743,18.9470652329915
"ENSG00000162458","FBLIM1",2721.62066887494,6674.82290099313
"ENSG00000224321",NA,1.39202010071391,2.32004160402446
"ENSG00000233954","UQCRHL",1146.62060228295,1298.81149778387
"ENSG00000178715","RPS16P1",419.52318662569,475.143837863862
"ENSG00000179743","SPEN-AS1",289.414954390456,134.397497016037
"ENSG00000065526","SPEN",4480.17304723026,2691.88417218218
"ENSG00000116809","ZBTB17",1474.16584009461,1442.93425760996
"ENSG00000173641","HSPB7",22.2383894164204,323.500006333195
"ENSG00000186510","CLCNKA",9.51954309104072,21.3939040547537
"ENSG00000232456","FAM131C2P",2.40796047450476,3.31890736965163
"ENSG00000184908","CLCNKB",145.767851985993,93.3766615079353
"ENSG00000185519","FAM131C",26.4875652195524,9.08622851361432
"ENSG00000142627","EPHA2",1970.34467746953,1308.67995818634
"ENSG00000227959",NA,6.20794104972343,14.0479130657864
"ENSG00000224621",NA,7.1846981175262,5.99311584613556
"ENSG00000142632","ARHGEF19",2763.46203882521,1398.2737386746
"ENSG00000237276",NA,6.47172196966816,11.0515520117872
"ENSG00000132881","CPLANE2",163.174567120446,168.903765105044
"ENSG00000233929",NA,8.87968244417292,0.998865765627166
"ENSG00000037637","FBXO42",959.277161530693,1089.63059042118
"ENSG00000055070","SZRD1",3925.67279625766,4176.19385172698
"ENSG00000226457","RPL22P3",2.52025928148309,1.35319013334151
"ENSG00000187144","SPATA21",3.00863781538447,3.70524603231018
"ENSG00000157191","NECAP2",1471.63185295645,2520.14719985759
"ENSG00000226029","LINC01772",39.9585709987782,39.9226163301424
"ENSG00000080947","CROCCP3",325.954875651925,373.920819110796
"ENSG00000261135",NA,5.45578159587731,3.35092166459584
"ENSG00000233421","LINC01783",12.9826272453244,3.73733907488183
"ENSG00000219481","NBPF1",1031.85812329776,1189.57619353587
"ENSG00000215908",NA,1974.0787939188,1584.20911334633
"ENSG00000186301",NA,128.83901316347,280.124623430846
"ENSG00000236698",NA,981.875477288267,961.533764289957
"ENSG00000268869",NA,9.8564395119757,6.86384568435844
"ENSG00000058453","CROCC",1903.56404514714,1607.213462171
"ENSG00000186715","MST1L",55.910652753499,112.936962572542
"ENSG00000228549","LOC112267871",34.918052435812,8.18478527987342
"ENSG00000238142","LOC105376805",25.5839236527398,31.3190056069016
"ENSG00000235241","LOC107985101",10.4231846578532,4.96231453319162
"ENSG00000117122","MFAP2",1328.4395969437,1873.31874200461
"ENSG00000226526",NA,7.71225995741567,10.2466241486436
"ENSG00000159363","ATP13A2",2887.54491873679,4252.95880423302
"ENSG00000117118","SDHB",768.027092560041,1032.43215669228
"ENSG00000117115","PADI2",65.9969409904172,23.7162702773611
"ENSG00000142623","PADI1",0.752159453846118,19.2986712439857
"ENSG00000142619","PADI3",1.65580102065864,3.64137493767664
"ENSG00000179051","RCC2",8587.33561836781,6232.84673367581
"ENSG00000074964","ARHGEF10L",1152.02629829805,977.471520258397
"ENSG00000117154","IGSF21",6.77468619560098,12.2133651041104
"ENSG00000179023","KLHDC7A",81.0793133733277,53.8412500643532
"ENSG00000009709","PAX7",103.014738563815,0
"ENSG00000159423","ALDH4A1",836.5968039418,1659.82831175912
"ENSG00000169991","IFFO2",301.378815680091,582.401623419208
"ENSG00000272084",NA,25.9600033796629,20.9119162453997
"ENSG00000127481","UBR4",10889.5607527042,8013.3355203146
"ENSG00000230424","EMC1-AS1",17.2709863544445,12.4050571356385
"ENSG00000127463","EMC1",3243.44924360411,3328.72524149948
"ENSG00000053372","MRTO4",1541.97248974774,1190.78144871056
"ENSG00000211454","AKR7L",64.5318053887131,20.009408355115
"ENSG00000162482","AKR7A3",97.1881283520008,42.0506509121291
"ENSG00000270728",NA,71.9697822042122,55.0369705218261
"ENSG00000053371","AKR7A2",1454.53375321173,2282.87030028559
"ENSG00000200403","RNU6-1099P",6.80861839060314,4.67233374587545
"ENSG00000040487","SLC66A1",1298.93571726869,1436.99063047143
"ENSG00000077549","CAPZB",5152.90131208364,8668.43848195782
"ENSG00000173436","MICOS10",95.4487096083801,111.068589120491
"ENSG00000226396",NA,756.324586661264,645.283139990734
"ENSG00000158747","NBL1",22.7946323403261,226.19367435639
"ENSG00000162542","TMCO4",293.275122715607,561.482263959442
"ENSG00000169914","OTUD3",832.921649871806,1350.69789567921
"ENSG00000188257","PLA2G2A",16.2889781756558,12.1170072287681
"ENSG00000162543","UBXN10",54.816345767732,5.34833820534041
"ENSG00000162545","CAMK2N1",238.074620528067,361.306245857359
"ENSG00000090432","MUL1",1423.18300704429,1527.80804458118
"ENSG00000183114","FAM43B",43.2649219291095,1.35311138571407
"ENSG00000158825","CDA",33.531283446084,13.147808541712
"ENSG00000158828","PINK1",554.41340761493,727.353867575132
"ENSG00000117242","PINK1-AS",181.197712928737,202.315401723862
"ENSG00000244038","DDOST",12678.2819015657,12959.3166607611
"ENSG00000117245","KIF17",12.9434439393363,32.4148592288907
"ENSG00000189410","SH2D5",41.7266708264151,61.4402811282572
"ENSG00000127483","HP1BP3",7085.88079333686,7949.35281596583
"ENSG00000075151","EIF4G3",4190.78477365976,3016.86143915015
"ENSG00000117298","ECE1",2140.38965094176,7375.74299590746
"ENSG00000231105","ECE1-AS1",5.30429948291091,4.64000446042149
"ENSG00000227001",NA,29.3107887269683,21.782173597858
"ENSG00000187952",NA,16.7042412085669,10.5370774217244
"ENSG00000142794","NBPF3",349.916930479008,289.736203088551
"ENSG00000162551","ALPL",1400.46794147438,5136.98205164077
"ENSG00000076864","RAP1GAP",80.2592895294772,107.51718724604
"ENSG00000090686","USP48",2468.51861260291,2878.97635136955
"ENSG00000187942","LDLRAD2",25.3201427327951,24.5195822505688
"ENSG00000142798","HSPG2",36610.7731839954,25969.8744462865
"ENSG00000218510","LINC00339",370.44983334681,312.969266531906
"ENSG00000070831","CDC42",7326.99193265871,9578.84148524136
"ENSG00000230068",NA,6.05645893675703,2.35213464659611
"ENSG00000271428",NA,6.92091719758147,2.90023942153911
"ENSG00000271840",NA,2.40796047450476,1.70743575342841
"ENSG00000162552","WNT4",494.175212446323,259.602161070109
"ENSG00000184677","ZBTB40",4222.81496383287,2887.59796664778
"ENSG00000237200",NA,15.0092568819202,10.8916380323211
"ENSG00000070886","EPHA8",43.123942038115,4.93045773350229
"ENSG00000133216","EPHB2",4302.3588516854,1313.86942932773
"ENSG00000004487","KDM1A",10588.5854724644,7685.58260113813
"ENSG00000169641","LUZP1",4800.20439235575,4757.35180698081
"ENSG00000229010",NA,6.58402077664649,2.38422768916776
"ENSG00000252578","RNU6-135P",2.63255808846141,1.64356465879487
"ENSG00000179546","HTR1D",20.8463693157065,57.4530928209235
"ENSG00000261326",NA,185.846398431822,184.705236553103
"ENSG00000125944","HNRNPR",12065.4287303295,7892.26241068134
"ENSG00000125945","ZNF436",407.927328370093,492.096470606364
"ENSG00000249087","ZNF436-AS1",133.918715032424,174.608081378275
"ENSG00000204219","TCEA3",7.67307665142759,37.9552832038963
"ENSG00000088280","ASAP3",841.694284619986,2515.98443100352
"ENSG00000007968","E2F2",517.082143593628,241.893587458548
"ENSG00000235052",NA,2.29566166752643,2.5781655916513
"ENSG00000117318","ID3",2025.99880067813,763.815410222983
"ENSG00000142676","RPL11",24163.4046348133,23482.5715800639
"ENSG00000011007","ELOA",1450.56371160868,1873.87724561537
"ENSG00000236810","ELOA-AS1",33.5207812241122,27.1614614415987
"ENSG00000057757","PITHD1",1368.89664864553,1551.65584864355
"ENSG00000011009","LYPLA2",3824.62247410424,3390.46167518065
"ENSG00000117308","GALE",737.018893977339,1718.51843467965
"ENSG00000117305","HMGCL",535.750401159772,1205.48735833078
"ENSG00000179163","FUCA1",411.324973663459,337.618087176663
"ENSG00000189266","PNRC2",4302.33139597203,5449.06066295624
"ENSG00000188529","SRSF10",5411.21962432247,4370.00484323945
"ENSG00000142661","MYOM3",2.25647836153836,3.67299549448365
"ENSG00000142677","IL22RA1",3.79998057521867,8.6033744803585
"ENSG00000185436","IFNLR1",576.753593616357,359.334729725418
"ENSG00000232298",NA,3.31160204131729,3.02869033945315
"ENSG00000158055","GRHL3",279.879657966458,123.763664853686
"ENSG00000001460","STPG1",238.988764316851,341.688612878342
"ENSG00000001461","NIPAL3",537.716843046436,1844.11700655006
"ENSG00000117602","RCAN3",901.028838221781,1513.77239317181
"ENSG00000184454","NCMAP",10.0810371259324,6.12156676404959
"ENSG00000133226","SRRM1",5983.8880267347,3940.81345277072
"ENSG00000169504","CLIC4",6816.79517385641,11648.8392410189
"ENSG00000117614","SYF2",1286.60265278658,1069.19084485521
"ENSG00000117616","RSRP1",1854.01241550351,2467.52115661963
"ENSG00000272432",NA,16.4796435946103,6.57347115890508
"ENSG00000261349",NA,9.14346336411766,6.02513014107977
"ENSG00000187010","RHD",31.2303706675716,14.3706956243212
"ENSG00000224183",NA,6.77468619560098,1.61131412096834
"ENSG00000183726","TMEM50A",2995.93587212607,3093.60835736607
"ENSG00000188672","RHCE",7.22388142351428,8.47330767250851
"ENSG00000238084",NA,7.71225995741567,11.6966446430921
"ENSG00000204178","MACO1",1876.08276936839,1598.5941073776
"ENSG00000157978","LDLRAP1",730.163015587862,649.538386995339
"ENSG00000225643",NA,11.1753441116994,1.70743575342841
"ENSG00000117643","MAN1C1",67.0363113372384,77.267145816261
"ENSG00000162430","SELENON",6041.4419275984,6027.09393527361
"ENSG00000228172",NA,21.5985287695526,14.210781644855
"ENSG00000117640","MTFR1L",769.706323553729,819.672208344237
"ENSG00000127423","AUNIP",293.6249468876,322.486970428106
"ENSG00000182749","PAQR7",916.242088326526,974.015496604666
"ENSG00000117632","STMN1",17727.1097509304,19097.8495435739
"ENSG00000229786",NA,3.912279382197,1.99765278362689
"ENSG00000223624",NA,4.77673764302144,0.644620145540263
"ENSG00000158006","PAFAH2",433.837646221796,634.737300714188
"ENSG00000158008","EXTL1",67.4673277031073,101.463195842261
"ENSG00000158014","SLC30A2",43.836918185973,18.4284926391549
"ENSG00000175087","PDIK1L",304.758282111412,141.070951568293
"ENSG00000197245","FAM110D",2.40796047450476,95.4687412864589
"ENSG00000236782","ZNF593OS",4.32754241510814,2.93272620224796
"ENSG00000142675","CNKSR1",611.19376974024,591.18912077742
"ENSG00000188782","CATSPER4",6.09564224274511,5.34825945771297
"ENSG00000236155","ZPLD2P",2.40796047450476,4.73604734525412
"ENSG00000130695","CEP85",878.430522464207,994.327480135046
"ENSG00000142669","SH3BGRL3",1019.11342147026,3321.92295247158
"ENSG00000158062","UBXN11",998.332491015472,540.507931886943
"ENSG00000169442","CD52",24.949314116858,7.8948832401847
"ENSG00000176092","CRYBG2",946.804317316026,1339.73993577147
"ENSG00000225854","RPL34P4",5.19200067593258,2.28794856145281
"ENSG00000131914","LIN28A",16784.8162892245,15156.9131036073
"ENSG00000117682","DHDDS",1576.88489101976,2103.03236455534
"ENSG00000223583","RPL17P9",4.92821975598785,5.89675797079317
"ENSG00000225891",NA,7.9760408773604,7.99076862976245
"ENSG00000198830","HMGN2",6655.20971831284,7042.97370549724
"ENSG00000117676","RPS6KA1",1026.54857270386,1308.16682020065
"ENSG00000260063","LOC101928728",27.2397246733985,27.1302346229289
"ENSG00000117713","ARID1A",9941.25571695578,9118.92185680664
"ENSG00000060642","PIGV",383.207862978178,457.087838119854
"ENSG00000204160","ZDHHC18",1914.1484140343,3805.76233575934
"ENSG00000175793","SFN",141.442735099972,3778.09159554187
"ENSG00000142751","GPN2",1423.6010956591,1396.01771730087
"ENSG00000198746","GPATCH3",563.512436562074,572.465213764655
"ENSG00000090273","NUDC",3927.29303965985,3838.74848806955
"ENSG00000131910","NR0B2",1.01594037379085,4.63961072228429
"ENSG00000175707","KDF1",713.44342109915,690.786941831766
"ENSG00000224064","RPL32P6",1.8803986346153,2.12594620628605
"ENSG00000253368","TRNP1",120.95951776013,256.803640616872
"ENSG00000158246","TENT5B",976.806677694097,1867.21113938675
