"3373-EN-1","3373-EN-2","3373-EN-3","ensembl_id","gene_symbol","mean_count"
142.438395821165,131.470380658218,128.601719035283,"ENSG00000227232",NA,134.170165171555
8.5037848251442,6.76685782799654,2.90079065493118,"ENSG00000278267","MIR6859-2",6.05714443602398
6.37783861885815,6.76685782799654,6.76851152817276,"ENSG00000233750","CICP27",6.63773599167582
141.375422718022,120.83674692851,152.774974493042,"ENSG00000268903",NA,138.329048046525
176.453535121742,145.004096314212,148.907253619801,"ENSG00000269981",NA,156.788295018585
52.0856820540082,28.0341252874142,53.1811620070717,"ENSG00000241860",NA,44.4336564494981
213.657593731748,190.438713159331,191.452183225458,"ENSG00000279457",NA,198.516163372179
11.6927041345733,13.5337156559931,6.76851152817276,"ENSG00000228463","RPL23AP21",10.6649771062464
141.375422718022,103.436255370804,106.362324014143,"ENSG00000237094",NA,117.05800070099
254.050571651183,105.36964332166,233.030182612805,"ENSG00000225630","MTND2P28",197.483465861883
1103.36608106246,1497.40896793809,1041.3838451203,"ENSG00000237973","MTCO1P12",1214.05296470695
13.8186503408593,7.73355180342462,16.4378137112767,"ENSG00000229344","MTCO2P12",12.6633386185202
13152.1662051887,9459.10054956373,13075.7973422115,"ENSG00000248527","MTATP6P1",11895.6880323213
3.18891930942908,0.966693975428077,12.5700928380351,"ENSG00000198744","MTCO3P12",5.57523537429743
7.44081172200118,2.90008192628423,2.90079065493118,"ENSG00000229376",NA,4.41389476773886
209.405701319176,185.605243282191,206.923066718424,"ENSG00000228327",NA,200.64467043993
26.5743275785756,40.6011469679792,42.5449296056574,"ENSG00000237491",NA,36.5734680507374
1.06297310314303,4.83346987714039,1.93386043662079,"ENSG00000230092",NA,2.61010113896807
5.31486551571513,2.90008192628423,3.86772087324158,"ENSG00000177757","FAM87B",4.02755610508031
1042.77661418331,962.827199526365,1205.76198223306,"ENSG00000228794","LINC01128",1070.45526531425
40.392977919435,27.0674313119862,30.9417669859326,"ENSG00000225880",NA,32.8007254057846
0,0,0.966930218310395,"ENSG00000272438",NA,0.322310072770132
11.6927041345733,3.86677590171231,18.3716741478975,"ENSG00000230699",NA,11.310384728061
28.7002737848617,16.4337975822773,71.5528361549692,"ENSG00000223764","LINC02593",38.8956358407027
58.4635206728664,51.2347806976881,175.981299732492,"ENSG00000187634","SAMD11",95.2265337010155
4272.08890153182,2842.08028775855,3153.1594419102,"ENSG00000188976","NOC2L",3422.44287706685
1062.97310314303,667.018843045373,683.619664345449,"ENSG00000187961","KLHL17",804.537203511283
197.712997184603,112.136501149657,115.064695978937,"ENSG00000187583","PLEKHN1",141.638064771066
59.5264937760094,46.4013108205477,45.4457202605886,"ENSG00000187642","PERM1",50.4578416190486
20.1964889597175,6.76685782799654,17.4047439295871,"ENSG00000272512",NA,14.7893635724337
876.952810092996,794.622447801879,990.136543549844,"ENSG00000188290","HES4",887.23726714824
667.54710877382,470.779966033474,348.094878591742,"ENSG00000187608","ISG15",495.473984466345
1.06297310314303,8.70024577885269,5.80158130986237,"ENSG00000224969",NA,5.18826673061936
32412.1758610371,20636.0162934632,23440.3223522806,"ENSG00000188157","AGRN",25496.1715022603
153.068126852596,132.437074633647,119.899347070489,"ENSG00000217801",NA,135.13484951891
13.8186503408593,20.3005734839896,13.5370230563455,"ENSG00000273443",NA,15.8854156270648
31.8891930942908,16.4337975822773,27.0740461126911,"ENSG00000237330","RNF223",25.1323455964197
1179.90014448876,908.692336902393,936.955381542773,"ENSG00000131591","C1orf159",1008.51595431131
0,0.966693975428077,6.76851152817276,"ENSG00000272141",NA,2.57840183453361
1.06297310314303,5.80016385256846,5.80158130986237,"ENSG00000186891","TNFRSF18",4.22157275519129
10308.7131542811,6842.25995807993,6349.83074364436,"ENSG00000078808","SDF4",7833.60128533512
2511.80544272697,2166.36119893432,2118.54410831807,"ENSG00000176022","B3GALT6",2265.57024999312
59.5264937760094,32.8675951645546,44.4787900422782,"ENSG00000184163","C1QTNF12",45.6242929942807
8.5037848251442,6.76685782799654,6.76851152817276,"ENSG00000260179",NA,7.3463847271045
2362.98920828695,2057.12477971095,1817.82881042354,"ENSG00000160087","UBE2J2",2079.31426614048
19.1335158565745,3.86677590171231,11.6031626197247,"ENSG00000230415",NA,11.5344847926705
95.6675792828723,41.5678409434073,58.0158130986237,"ENSG00000162572","SCNN1D",65.0837444416344
3808.63262856146,2852.71392148826,2496.61382367744,"ENSG00000131584","ACAP3",3052.65345790905
556.997906046945,401.177999802652,463.159574570679,"ENSG00000169972","PUSL1",473.778493473425
3622.61233551143,2559.80564693355,2530.4563813183,"ENSG00000127054","INTS11",2904.29145458776
79.7229827357269,84.1023758622427,47.3795806972093,"ENSG00000240731",NA,70.4016464317263
1400.99854994251,1101.06443801258,994.004264423086,"ENSG00000224051","CPTP",1165.35575079272
24.4483813722896,25.13404336113,14.5039532746559,"ENSG00000169962","TAS1R3",21.3621260026918
3148.52633150964,2052.29130983381,2266.48443171957,"ENSG00000107404","DVL1",2489.100691021
16222.0325270657,12346.6154541674,12652.2819065915,"ENSG00000162576","MXRA8",13740.3099626082
4427.2829745907,3375.69536219485,3096.11055902988,"ENSG00000175756","AURKAIP1",3633.02963193848
1.06297310314303,1.93338795085615,7.73544174648316,"ENSG00000223663","NDUFB4P8",3.57726760016078
10470.2850659588,10999.0440524207,10515.3661241255,"ENSG00000221978","CCNL2",10661.565080835
1041.71364108016,729.853951448198,703.925198929967,"ENSG00000224870","MRPL20-AS1",825.164263819444
1543.43694576367,1219.96779699023,1211.56356354292,"ENSG00000242485","MRPL20",1324.98943543228
144.564342027451,157.571117994777,189.518322788837,"ENSG00000272455",NA,163.884594270355
124.367853067734,80.2355999605304,90.8914405211771,"ENSG00000235098","ANKRD65",98.4982978498138
3.18891930942908,3.86677590171231,0.966930218310395,"ENSG00000225905",NA,2.67420847648393
43.581897228864,28.0341252874142,16.4378137112767,"ENSG00000205116","TMEM88B",29.3512787425183
37.2040586100059,35.7676770908389,17.4047439295871,"ENSG00000225285",NA,30.1254932101439
9386.05250075291,6538.71804979551,5941.78619151738,"ENSG00000179403","VWA1",7288.85224735527
87.1637944577281,55.1015565994004,47.3795806972093,"ENSG00000215915","ATAD3C",63.2149772514459
2185.47270006206,1754.54956540196,1929.02578552924,"ENSG00000160072","ATAD3B",1956.34935033109
2206.73216212492,1474.20831252782,1710.49955619109,"ENSG00000197785","ATAD3A",1797.14667694794
196.65002408146,114.069889100513,134.403300345145,"ENSG00000205090","TMEM240",148.374404509039
4568.65839730872,4149.05054253731,4165.53538048118,"ENSG00000160075","SSU72",4294.4147734424
30.8262199911477,29.9675132382704,23.2063252394495,"ENSG00000215014",NA,28.0000194896225
470.89708469236,346.076443203252,367.43348295795,"ENSG00000228594","FNDC10",394.802336951187
206.216782009747,173.038221601626,189.518322788837,"ENSG00000272106",NA,189.59110880007
3402.57690316082,2289.13133381369,2189.13001425473,"ENSG00000197530","MIB2",2626.94608374308
68.0302786011536,27.0674313119862,84.1229289930044,"ENSG00000189409","MMP23B",59.7402129687147
2192.91351178406,1717.81519433569,1794.62248518409,"ENSG00000248333","CDK11B",1901.78373043462
2833.88629297931,2119.95988811377,2268.41829215619,"ENSG00000189339","SLC35E2B",2407.42149108309
159.445965471454,111.169807174229,144.072602528249,"ENSG00000269737",NA,138.229458391311
12.7556772377163,11.6003277051369,11.6031626197247,"ENSG00000215914","MMP23A",11.986389187526
66.9673054980106,25.13404336113,33.8425576408638,"ENSG00000008128","CDK11A",41.9813021666681
79.7229827357269,66.7018843045373,92.8253009577979,"ENSG00000268575",NA,79.750055999354
944.98308869415,861.324332106417,938.889241979393,"ENSG00000227775",NA,915.065554259987
208.342728216033,174.004915577054,171.14664864094,"ENSG00000215790",NA,184.498097478009
2554.32436685269,2177.96152663946,2360.27666289567,"ENSG00000008130","NADK",2364.18751879594
13669.8341064193,12670.4579359358,12408.6154915773,"ENSG00000078369","GNB1",12916.3025113108
5.31486551571513,1.93338795085615,6.76851152817276,"ENSG00000231050","GNB1-DT",4.67225499824802
42.518924125721,43.5012288942635,33.8425576408638,"ENSG00000169885","CALML6",39.9542368869494
61.6524399822955,45.4346168451196,43.5118598239678,"ENSG00000178821","TMEM52",50.1996388837943
6.37783861885815,2.90008192628423,0.966930218310395,"ENSG00000142609","CFAP74",3.41495025448426
1563.63343472339,1159.06607653826,1187.39030808516,"ENSG00000067606","PRKCZ",1303.36327311561
4.2518924125721,7.73355180342462,3.86772087324158,"ENSG00000271806",NA,5.28438836307943
195.587050978317,109.236419223373,134.403300345145,"ENSG00000182873","PRKCZ-AS1",146.408923515611
2431.0194868881,1828.01830753449,1830.39890326158,"ENSG00000162585","FAAP20",2029.81223256139
3623.67530861457,2909.74886603851,3392.95813605118,"ENSG00000157933","SKI",3308.79410356809
410.307617813208,324.809175743834,359.698041211467,"ENSG00000116151","MORN1",364.938278256169
116.927041345733,103.436255370804,123.767067943731,"ENSG00000269896","LOC100129534",114.710121553423
7.44081172200118,7.73355180342462,11.6031626197247,"ENSG00000272420",NA,8.92584204838351
4484.68352216042,3971.17885105854,4055.3053355938,"ENSG00000157916","RER1",4170.38923627092
851.441455617563,771.421792391606,668.148780852483,"ENSG00000157911","PEX10",763.670676287217
13.8186503408593,8.70024577885269,4.83465109155197,"ENSG00000149527","PLCH2",9.11784907042133
830.181993554703,588.716631035699,611.09989797217,"ENSG00000157881","PANK4",676.666174187524
