"3373-EN-10","3373-EN-11","ensembl_id","gene_symbol","mean_count"
117.336874799994,151.007112660799,"ENSG00000227232",NA,134.171993730397
12.786710715384,12.7972129373558,"ENSG00000278267","MIR6859-2",12.7919618263699
6.76943508461506,1.27972129373558,"ENSG00000233750","CICP27",4.02457818917532
185.783385099991,254.664537453381,"ENSG00000268903",NA,220.223961276686
169.235877115377,197.07707923528,"ENSG00000269981",NA,183.156478175328
39.8644510538443,38.3916388120675,"ENSG00000241860",NA,39.1280449329559
197.065776907683,264.902307803266,"ENSG00000279457",NA,230.984042355474
19.5561457999991,16.6363768185626,"ENSG00000228463","RPL23AP21",18.0962613092808
191.80066073076,270.021192978208,"ENSG00000237094",NA,230.910926854484
260.247171030757,412.070256582858,"ENSG00000225630","MTND2P28",336.158713806807
1059.04051101533,688.490056029744,"ENSG00000237973","MTCO1P12",873.765283522539
7.52159453846118,16.6363768185626,"ENSG00000229344","MTCO2P12",12.0789856785119
13733.6794677763,18754.315559695,"ENSG00000248527","MTATP6P1",16243.9975137356
6.76943508461506,11.5174916436203,"ENSG00000198744","MTCO3P12",9.14346336411766
4.51295672307671,2.55944258747117,"ENSG00000229376",NA,3.53619965527394
271.529562838449,348.084191896079,"ENSG00000228327",NA,309.806877367264
97.0285695461493,69.1049498617215,"ENSG00000237491",NA,83.0667597039354
8.2737539923073,2.55944258747117,"ENSG00000230092",NA,5.41659828988923
6.01727563076895,2.55944258747117,"ENSG00000177757","FAM87B",4.28835910912006
1490.02787806916,1347.54652230357,"ENSG00000228794","LINC01128",1418.78720018636
42.1209294153826,39.6713601058031,"ENSG00000225880",NA,40.8961447605929
16.5475079846146,23.0349832872405,"ENSG00000272438",NA,19.7912456359276
124.858469338456,206.035128291429,"ENSG00000230699",NA,165.446798814942
1714.92355476915,1943.89664518435,"ENSG00000223764","LINC02593",1829.41009997675
2674.6790178768,3241.53403703223,"ENSG00000187634","SAMD11",2958.10652745451
2873.24911369217,4334.41602188242,"ENSG00000188976","NOC2L",3603.8325677873
720.568756784581,964.90985547663,"ENSG00000187961","KLHL17",842.739306130606
209.100328169221,207.314849585165,"ENSG00000187583","PLEKHN1",208.207588877193
94.7720911846109,55.0280156306301,"ENSG00000187642","PERM1",74.9000534076205
19.5561457999991,25.5944258747117,"ENSG00000272512",NA,22.5752858373554
731.851148592273,737.119465191696,"ENSG00000188290","HES4",734.485306891985
115.832555892302,126.692408079823,"ENSG00000187608","ISG15",121.262481986062
23.3169430692297,5.11888517494233,"ENSG00000224969",NA,14.217914122086
33385.3495184138,40738.6476647786,"ENSG00000188157","AGRN",37061.9985915962
55.6597995846128,55.0280156306301,"ENSG00000217801",NA,55.3439076076214
0,0,"ENSG00000273443",NA,0
10.5302323538457,37.1119175183319,"ENSG00000237330","RNF223",23.8210749360888
1011.65446542303,1407.69342310914,"ENSG00000131591","C1orf159",1209.67394426609
6.76943508461506,6.39860646867792,"ENSG00000272141",NA,6.58402077664649
2.25647836153836,5.11888517494233,"ENSG00000186891","TNFRSF18",3.68768176824034
5380.94873281513,7578.50950150213,"ENSG00000078808","SDF4",6479.72911715863
1823.98667557684,2444.26767103496,"ENSG00000176022","B3GALT6",2134.1271733059
54.9076401307666,80.6224415053418,"ENSG00000184163","C1QTNF12",67.7650408180542
21.0604647076913,10.2377703498847,"ENSG00000260179",NA,15.649117528788
1797.66109469222,2138.41428183216,"ENSG00000160087","UBE2J2",1968.03768826219
6.01727563076895,19.1958194060338,"ENSG00000230415",NA,12.6065475184013
61.6770752153817,116.454637729938,"ENSG00000162572","SCNN1D",89.0658564726599
1934.55411529222,2359.80606564842,"ENSG00000131584","ACAP3",2147.18009047032
282.811954646141,500.371025850613,"ENSG00000169972","PUSL1",391.591490248377
2137.63716783067,3297.8417739566,"ENSG00000127054","INTS11",2717.73947089363
67.6943508461507,84.4616053865485,"ENSG00000240731",NA,76.0779781163496
646.104970853816,893.245463027437,"ENSG00000224051","CPTP",769.675216940626
19.5561457999991,34.5524749308608,"ENSG00000169962","TAS1R3",27.0543103654299
2003.00062559221,2780.83437128742,"ENSG00000107404","DVL1",2391.91749843982
4256.47034931518,5830.41021425932,"ENSG00000162576","MXRA8",5043.44028178725
2130.86773274605,3238.97459444476,"ENSG00000175756","AURKAIP1",2684.92116359541
0.752159453846118,0,"ENSG00000223663","NDUFB4P8",0.376079726923059
12674.6389567609,13689.1786790895,"ENSG00000221978","CCNL2",13181.9088179252
699.50829207689,1021.217592401,"ENSG00000224870","MRPL20-AS1",860.362942238943
1163.59067509995,1618.84743657551,"ENSG00000242485","MRPL20",1391.21905583773
187.287704007683,231.629554166141,"ENSG00000272455",NA,209.458629086912
312.898332799985,236.748439341083,"ENSG00000235098","ANKRD65",274.823386070534
7.52159453846118,5.11888517494233,"ENSG00000225905",NA,6.32023985670176
11.2823918076918,10.2377703498847,"ENSG00000205116","TMEM88B",10.7600810787882
18.0518268923068,28.1538684621828,"ENSG00000225285",NA,23.1028476772448
3093.63183366908,4321.61880894507,"ENSG00000179403","VWA1",3707.62532130707
45.8817266846132,67.8252285679859,"ENSG00000215915","ATAD3C",56.8534776262996
2169.98002434605,2696.37276590087,"ENSG00000160072","ATAD3B",2433.17639512346
1744.25777346915,2481.3795885533,"ENSG00000197785","ATAD3A",2112.81868101122
80.4810615615347,119.014080317409,"ENSG00000205090","TMEM240",99.747570939472
4211.34078208442,4655.62606661005,"ENSG00000160075","SSU72",4433.48342434723
29.3342186999986,24.3147045809761,"ENSG00000215014",NA,26.8244616404873
171.492355476915,259.783422628323,"ENSG00000228594","FNDC10",215.637889052619
184.279066192299,217.552619935049,"ENSG00000272106",NA,200.915843063674
1742.75345456146,2361.08578694215,"ENSG00000197530","MIB2",2051.9196207518
42.1209294153826,52.4685730431589,"ENSG00000189409","MMP23B",47.2947512292708
1690.85445224607,2410.99491739784,"ENSG00000248333","CDK11B",2050.92468482196
2631.05376955372,3341.35229794361,"ENSG00000189339","SLC35E2B",2986.20303374866
190.296341823068,221.391783816256,"ENSG00000269737",NA,205.844062819662
5.26511617692283,10.2377703498847,"ENSG00000215914","MMP23A",7.75144326340375
66.1900319384584,62.7063433930436,"ENSG00000008128","CDK11A",64.448187665751
126.362788246148,125.412686786087,"ENSG00000268575",NA,125.887737516118
1006.38934924611,1182.46247541168,"ENSG00000227775",NA,1094.42591232889
233.921590146143,261.063143922059,"ENSG00000215790",NA,247.492367034101
1884.91159133837,2288.14167319922,"ENSG00000008130","NADK",2086.5266322688
9894.65761534569,10480.9173956944,"ENSG00000078369","GNB1",10187.7875055201
3.00863781538447,11.5174916436203,"ENSG00000231050","GNB1-DT",7.26306472950236
18.0518268923068,35.8321962245963,"ENSG00000169885","CALML6",26.9420115584516
23.3169430692297,44.7902452807454,"ENSG00000178821","TMEM52",34.0535941749875
1.50431890769224,2.55944258747117,"ENSG00000142609","CFAP74",2.0318807475817
819.101645238423,1031.45536275088,"ENSG00000067606","PRKCZ",925.278503994652
17.2996674384607,12.7972129373558,"ENSG00000271806",NA,15.0484401879083
142.158136776916,240.58760322229,"ENSG00000182873","PRKCZ-AS1",191.372869999603
1547.19199656147,2221.59616592497,"ENSG00000162585","FAAP20",1884.39408124322
3258.35475406138,3685.59732595848,"ENSG00000157933","SKI",3471.97604000993
408.422583438442,573.315139593541,"ENSG00000116151","MORN1",490.868861515992
75.9681048384579,116.454637729938,"ENSG00000269896","LOC100129534",96.211371284198
21.8126241615374,6.39860646867792,"ENSG00000272420",NA,14.1056153151077
2748.39064435372,2925.44287747954,"ENSG00000157916","RER1",2836.91676091663
743.885699853811,1110.79808296249,"ENSG00000157911","PEX10",927.341891408149
14.2910296230762,19.1958194060338,"ENSG00000149527","PLCH2",16.743424514555
622.03586833074,904.762954671058,"ENSG00000157881","PANK4",763.399411500899
12.0345512615379,14.0769342310914,"ENSG00000272449",NA,13.0557427463147
517.485704246129,769.112497535086,"ENSG00000157870","PRXL2B",643.299100890608
21.8126241615374,28.1538684621828,"ENSG00000215912","TTC34",24.9832463118601
1445.65047029224,1887.58890825999,"ENSG00000130762","ARHGEF16",1666.61968927611
9.02591344615342,16.6363768185626,"ENSG00000272088",NA,12.831145132358
5666.76932527666,5607.73870914933,"ENSG00000162591","MEGF6",5637.25401721299
23.3169430692297,29.4335897559184,"ENSG00000238260",NA,26.375266412574
686.721581361506,900.923790789851,"ENSG00000158109","TPRG1L",793.822686075678
629.557462869201,968.749019357837,"ENSG00000116213","WRAP73",799.153241113519
157.953485307685,218.832341228785,"ENSG00000078900","TP73",188.392913268235
1804.43052977684,2279.18362414307,"ENSG00000227372","GFOD3P",2041.80707695996
10.5302323538457,19.1958194060338,"ENSG00000162592","CCDC27",14.8630258799397
33.8471754230753,67.8252285679859,"ENSG00000235169","SMIM1",50.8362019955306
2143.65444346144,2611.91116051433,"ENSG00000130764","LRRC47",2377.78280198788
7.52159453846118,2.55944258747117,"ENSG00000266075","RN7SL574P",5.04051856296618
61.6770752153817,46.069966574481,"ENSG00000272153",NA,53.8735208949314
727.338191869196,1030.17564145714,"ENSG00000116198","CEP104",878.756916663171
148.927571861531,206.035128291429,"ENSG00000169598","DFFB",177.48135007648
935.686360584571,1145.35055789335,"ENSG00000198912","C1orf174",1040.51845923896
17.2996674384607,28.1538684621828,"ENSG00000236423","LINC01134",22.7267679503218
5.26511617692283,2.55944258747117,"ENSG00000196581","AJAP1",3.912279382197
712.295002792274,888.126577852495,"ENSG00000131697","NPHP4",800.210790322384
134.636542238455,220.11206252252,"ENSG00000069424","KCNAB2",177.374302380488
51.1468428615361,48.6294091619522,"ENSG00000116254","CHD5",49.8881260117441
11475.6967873302,12857.3598381614,"ENSG00000116251","RPL22",12166.5283127458
6.76943508461506,15.356655524827,"ENSG00000226944","RNF207-AS1",11.063045304721
1732.97538166146,2390.51937669807,"ENSG00000158286","RNF207",2061.74737917976
6864.95933525352,7026.94962390209,"ENSG00000116237","ICMT",6945.95447957781
8.2737539923073,3.83916388120675,"ENSG00000225077",NA,6.05645893675703
0,0,"ENSG00000173673","HES3",0
293.342186999986,175.321817241775,"ENSG00000158292","GPR153",234.332002120881
1043.24516248457,1451.20394709615,"ENSG00000097021","ACOT7",1247.22455479036
126.362788246148,38.3916388120675,"ENSG00000069812","HES2",82.3772135291077
98.5328884538415,211.154013466371,"ENSG00000187017","ESPN",154.843450960106
275.290360107679,496.531861969406,"ENSG00000215788","TNFRSF25",385.911111038543
1291.45778225379,1902.94556378481,"ENSG00000171680","PLEKHG5",1597.2016730193
1283.93618771532,1254.12686786087,"ENSG00000162408","NOL9",1269.0315277881
18.803986346153,14.0769342310914,"ENSG00000229519",NA,16.4404602886222
640.839854676893,1076.24560803163,"ENSG00000204859","ZBTB48",858.542731354259
834.144834315345,1371.86122688455,"ENSG00000162413","KLHL21",1103.00303059995
1440.38535411532,2375.16272117324,"ENSG00000116273","PHF13",1907.77403764428
298.607303176909,427.426912107685,"ENSG00000041988","THAP3",363.017107642297
1711.91491695377,2030.91769315837,"ENSG00000007923","DNAJC11",1871.41630505607
22.5647836153836,29.4335897559184,"ENSG00000237436",NA,25.999186685651
675.439189553814,655.217302392619,"ENSG00000171735","CAMTA1",665.328245973217
4.51295672307671,1.27972129373558,"ENSG00000270035",NA,2.89633900840615
1.50431890769224,1.27972129373558,"ENSG00000269978",NA,1.39202010071391
2268.51291279989,1681.55377996856,"ENSG00000049245","VAMP3",1975.03334638422
